EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,DOSE_LEVEL,SACRIFICE_PERIOD,PROGRESS_TIME,BODY_WEIGHT
551,10,5,bendazac,Middle,8 day,3,218.8
551,10,5,bendazac,Middle,8 day,7,255.2
551,11,1,bendazac,Middle,15 day,1,215.9
551,11,1,bendazac,Middle,15 day,3,233.8
551,11,1,bendazac,Middle,15 day,7,262.2
551,11,1,bendazac,Middle,15 day,10,284.1
551,11,1,bendazac,Middle,15 day,14,305.4
551,11,2,bendazac,Middle,15 day,1,205.9
551,11,2,bendazac,Middle,15 day,3,223.2
551,11,2,bendazac,Middle,15 day,7,257.8
551,11,2,bendazac,Middle,15 day,10,282.9
551,11,2,bendazac,Middle,15 day,14,312.4
551,11,3,bendazac,Middle,15 day,1,197.7
551,11,3,bendazac,Middle,15 day,3,211.1
551,11,3,bendazac,Middle,15 day,7,238.9
551,11,3,bendazac,Middle,15 day,10,254.2
551,11,3,bendazac,Middle,15 day,14,280.4
551,11,4,bendazac,Middle,15 day,1,212
551,11,4,bendazac,Middle,15 day,3,226.1
551,11,4,bendazac,Middle,15 day,7,261.3
551,11,4,bendazac,Middle,15 day,10,286.5
551,11,4,bendazac,Middle,15 day,14,319.7
551,11,5,bendazac,Middle,15 day,1,210.3
551,11,5,bendazac,Middle,15 day,3,225.9
551,11,5,bendazac,Middle,15 day,7,256.6
551,11,5,bendazac,Middle,15 day,10,274.3
551,11,5,bendazac,Middle,15 day,14,298.3
551,12,1,bendazac,Middle,29 day,1,198
551,12,1,bendazac,Middle,29 day,3,216.7
551,12,1,bendazac,Middle,29 day,7,249.2
551,12,1,bendazac,Middle,29 day,10,275
551,12,1,bendazac,Middle,29 day,14,301.9
551,12,1,bendazac,Middle,29 day,17,317.4
551,12,1,bendazac,Middle,29 day,21,326.9
551,12,1,bendazac,Middle,29 day,24,336.1
551,12,1,bendazac,Middle,29 day,28,346.8
551,12,2,bendazac,Middle,29 day,1,211.5
551,12,2,bendazac,Middle,29 day,3,232.9
551,12,2,bendazac,Middle,29 day,7,263.1
551,12,2,bendazac,Middle,29 day,10,288.5
551,12,2,bendazac,Middle,29 day,14,322.2
551,12,2,bendazac,Middle,29 day,17,346.2
551,12,2,bendazac,Middle,29 day,21,374.5
551,12,2,bendazac,Middle,29 day,24,390.5
551,12,2,bendazac,Middle,29 day,28,412.2
551,12,3,bendazac,Middle,29 day,1,207.3
551,12,3,bendazac,Middle,29 day,3,226
551,12,3,bendazac,Middle,29 day,7,261.9
551,12,3,bendazac,Middle,29 day,10,294.5
551,12,3,bendazac,Middle,29 day,14,332.4
551,12,3,bendazac,Middle,29 day,17,360.2
551,12,3,bendazac,Middle,29 day,21,390.5
551,12,3,bendazac,Middle,29 day,24,406.4
551,12,3,bendazac,Middle,29 day,28,425.3
551,12,4,bendazac,Middle,29 day,1,197.5
551,12,4,bendazac,Middle,29 day,3,214.4
551,12,4,bendazac,Middle,29 day,7,238.3
551,12,4,bendazac,Middle,29 day,10,254.2
551,12,4,bendazac,Middle,29 day,14,269.6
551,12,4,bendazac,Middle,29 day,17,278.5
551,12,4,bendazac,Middle,29 day,21,296
551,12,4,bendazac,Middle,29 day,24,299.9
551,12,4,bendazac,Middle,29 day,28,309.2
551,12,5,bendazac,Middle,29 day,1,213
551,12,5,bendazac,Middle,29 day,3,231.2
551,12,5,bendazac,Middle,29 day,7,268.3
551,12,5,bendazac,Middle,29 day,10,295.5
551,12,5,bendazac,Middle,29 day,14,328.5
551,12,5,bendazac,Middle,29 day,17,349.9
551,12,5,bendazac,Middle,29 day,21,373.2
551,12,5,bendazac,Middle,29 day,24,385.7
551,12,5,bendazac,Middle,29 day,28,409.4
551,13,1,bendazac,High,4 day,1,203.7
551,13,1,bendazac,High,4 day,3,216.5
551,13,2,bendazac,High,4 day,1,199.7
551,13,2,bendazac,High,4 day,3,203.3
551,13,3,bendazac,High,4 day,1,216.1
551,13,3,bendazac,High,4 day,3,226.6
551,13,4,bendazac,High,4 day,1,208.9
551,13,4,bendazac,High,4 day,3,215
551,13,5,bendazac,High,4 day,1,200.1
551,13,5,bendazac,High,4 day,3,213
551,14,1,bendazac,High,8 day,1,218.8
551,14,1,bendazac,High,8 day,3,232.1
551,14,1,bendazac,High,8 day,7,266.8
551,14,2,bendazac,High,8 day,1,208.4
551,14,2,bendazac,High,8 day,3,221
551,14,2,bendazac,High,8 day,7,257.3
551,14,3,bendazac,High,8 day,1,200.7
551,14,3,bendazac,High,8 day,3,210.7
551,14,3,bendazac,High,8 day,7,234
551,14,4,bendazac,High,8 day,1,214.3
551,14,4,bendazac,High,8 day,3,229.1
551,14,4,bendazac,High,8 day,7,265.3
551,14,5,bendazac,High,8 day,1,209.5
551,14,5,bendazac,High,8 day,3,219.8
551,14,5,bendazac,High,8 day,7,249.1
551,15,1,bendazac,High,15 day,1,202.7
551,15,1,bendazac,High,15 day,3,213.2
551,15,1,bendazac,High,15 day,7,248.8
551,15,1,bendazac,High,15 day,10,273.5
551,15,1,bendazac,High,15 day,14,305.7
551,15,2,bendazac,High,15 day,1,211.9
551,15,2,bendazac,High,15 day,3,228.9
551,15,2,bendazac,High,15 day,7,258.4
551,15,2,bendazac,High,15 day,10,296.8
551,15,2,bendazac,High,15 day,14,317.1
551,15,3,bendazac,High,15 day,1,209
551,15,3,bendazac,High,15 day,3,224.7
551,15,3,bendazac,High,15 day,7,260.1
551,15,3,bendazac,High,15 day,10,288.8
551,15,3,bendazac,High,15 day,14,309.5
551,15,4,bendazac,High,15 day,1,196.3
551,15,4,bendazac,High,15 day,3,206.9
551,15,4,bendazac,High,15 day,7,238.4
551,15,4,bendazac,High,15 day,10,257.6
551,15,4,bendazac,High,15 day,14,263.7
551,15,5,bendazac,High,15 day,1,213.4
551,15,5,bendazac,High,15 day,3,227
551,15,5,bendazac,High,15 day,7,261.8
551,15,5,bendazac,High,15 day,10,282.4
551,15,5,bendazac,High,15 day,14,309.1
551,16,1,bendazac,High,29 day,1,206.6
551,16,1,bendazac,High,29 day,3,215.6
551,16,1,bendazac,High,29 day,7,239
551,16,1,bendazac,High,29 day,10,263.4
551,16,1,bendazac,High,29 day,14,286.3
551,16,1,bendazac,High,29 day,17,308.3
551,16,1,bendazac,High,29 day,21,328.3
551,16,1,bendazac,High,29 day,24,338.2
551,16,1,bendazac,High,29 day,28,350
551,16,2,bendazac,High,29 day,1,203.2
551,16,2,bendazac,High,29 day,3,217.2
551,16,2,bendazac,High,29 day,7,251.3
551,16,2,bendazac,High,29 day,10,281.9
551,16,2,bendazac,High,29 day,14,319.1
551,16,2,bendazac,High,29 day,17,348.6
551,16,2,bendazac,High,29 day,21,375.8
551,16,2,bendazac,High,29 day,24,391.5
551,16,2,bendazac,High,29 day,28,419.9
551,16,3,bendazac,High,29 day,1,211.7
551,16,3,bendazac,High,29 day,3,231.5
551,16,3,bendazac,High,29 day,7,271.5
551,16,3,bendazac,High,29 day,10,290.6
551,16,3,bendazac,High,29 day,14,329.5
551,16,3,bendazac,High,29 day,17,359.3
551,16,3,bendazac,High,29 day,21,387.1
551,16,3,bendazac,High,29 day,24,413.3
551,16,3,bendazac,High,29 day,28,434.4
551,16,4,bendazac,High,29 day,1,198.7
551,16,4,bendazac,High,29 day,3,208.8
551,16,4,bendazac,High,29 day,7,237
551,16,4,bendazac,High,29 day,10,261.5
551,16,4,bendazac,High,29 day,14,293.5
551,16,4,bendazac,High,29 day,17,321
551,16,4,bendazac,High,29 day,21,344.4
551,16,5,bendazac,High,29 day,1,214
551,16,5,bendazac,High,29 day,3,233.9
551,16,5,bendazac,High,29 day,7,267.9
551,16,5,bendazac,High,29 day,10,297.9
551,16,5,bendazac,High,29 day,14,331.4
551,16,5,bendazac,High,29 day,17,348.5
551,16,5,bendazac,High,29 day,21,377.2
551,16,5,bendazac,High,29 day,24,393.6
551,16,5,bendazac,High,29 day,28,412.6
552,1,1,benziodarone,Control,3 hr,1,216.3
552,1,2,benziodarone,Control,3 hr,1,220.1
552,1,3,benziodarone,Control,3 hr,1,230.8
552,1,4,benziodarone,Control,3 hr,1,211.9
552,1,5,benziodarone,Control,3 hr,1,215.1
552,2,1,benziodarone,Control,6 hr,1,229.8
552,2,2,benziodarone,Control,6 hr,1,214.5
552,2,3,benziodarone,Control,6 hr,1,222
552,2,4,benziodarone,Control,6 hr,1,221.2
552,2,5,benziodarone,Control,6 hr,1,207.3
552,3,1,benziodarone,Control,9 hr,1,215
552,3,2,benziodarone,Control,9 hr,1,222.2
552,3,3,benziodarone,Control,9 hr,1,209.1
552,3,4,benziodarone,Control,9 hr,1,222.6
552,3,5,benziodarone,Control,9 hr,1,224.1
552,4,1,benziodarone,Control,24 hr,1,209.8
552,4,2,benziodarone,Control,24 hr,1,219
552,4,3,benziodarone,Control,24 hr,1,223
552,4,4,benziodarone,Control,24 hr,1,212.1
552,4,5,benziodarone,Control,24 hr,1,220.3
552,5,1,benziodarone,Low,3 hr,1,226.1
552,5,2,benziodarone,Low,3 hr,1,216
552,5,3,benziodarone,Low,3 hr,1,220
552,5,4,benziodarone,Low,3 hr,1,228.4
552,5,5,benziodarone,Low,3 hr,1,212.2
552,6,1,benziodarone,Low,6 hr,1,217.7
552,6,2,benziodarone,Low,6 hr,1,219.7
552,6,3,benziodarone,Low,6 hr,1,218.6
552,6,4,benziodarone,Low,6 hr,1,219.5
552,6,5,benziodarone,Low,6 hr,1,229.9
552,7,1,benziodarone,Low,9 hr,1,217.3
552,7,2,benziodarone,Low,9 hr,1,216.9
552,7,3,benziodarone,Low,9 hr,1,225.9
552,7,4,benziodarone,Low,9 hr,1,214.5
552,7,5,benziodarone,Low,9 hr,1,223.8
552,8,1,benziodarone,Low,24 hr,1,224
552,8,2,benziodarone,Low,24 hr,1,215.1
552,8,3,benziodarone,Low,24 hr,1,218.6
552,8,4,benziodarone,Low,24 hr,1,221.6
552,8,5,benziodarone,Low,24 hr,1,209.6
552,9,1,benziodarone,Middle,3 hr,1,220.7
552,9,2,benziodarone,Middle,3 hr,1,225.3
552,9,3,benziodarone,Middle,3 hr,1,212.3
552,9,4,benziodarone,Middle,3 hr,1,222.1
552,9,5,benziodarone,Middle,3 hr,1,224.5
552,10,1,benziodarone,Middle,6 hr,1,215.1
552,10,2,benziodarone,Middle,6 hr,1,217.1
552,10,3,benziodarone,Middle,6 hr,1,228.9
552,10,4,benziodarone,Middle,6 hr,1,213.6
552,10,5,benziodarone,Middle,6 hr,1,219.1
552,11,1,benziodarone,Middle,9 hr,1,225.2
552,11,2,benziodarone,Middle,9 hr,1,206.1
552,11,3,benziodarone,Middle,9 hr,1,218.7
552,11,4,benziodarone,Middle,9 hr,1,221.1
552,11,5,benziodarone,Middle,9 hr,1,216.9
552,12,1,benziodarone,Middle,24 hr,1,219
552,12,2,benziodarone,Middle,24 hr,1,223.2
552,12,3,benziodarone,Middle,24 hr,1,214.4
552,12,4,benziodarone,Middle,24 hr,1,219.2
552,12,5,benziodarone,Middle,24 hr,1,227.5
552,13,1,benziodarone,High,3 hr,1,213.3
552,13,2,benziodarone,High,3 hr,1,218.8
552,13,3,benziodarone,High,3 hr,1,226.8
552,13,4,benziodarone,High,3 hr,1,205.8
552,13,5,benziodarone,High,3 hr,1,224.6
552,14,1,benziodarone,High,6 hr,1,224.3
552,14,2,benziodarone,High,6 hr,1,214.9
552,14,3,benziodarone,High,6 hr,1,220.8
552,14,4,benziodarone,High,6 hr,1,223.7
552,14,5,benziodarone,High,6 hr,1,212.3
552,15,1,benziodarone,High,9 hr,1,221
552,15,2,benziodarone,High,9 hr,1,231.5
552,15,3,benziodarone,High,9 hr,1,213.8
552,15,4,benziodarone,High,9 hr,1,220.1
552,15,5,benziodarone,High,9 hr,1,228.9
552,16,1,benziodarone,High,24 hr,1,210.8
552,16,2,benziodarone,High,24 hr,1,216.9
552,16,3,benziodarone,High,24 hr,1,223.6
552,16,4,benziodarone,High,24 hr,1,210.6
552,16,5,benziodarone,High,24 hr,1,229.2
553,1,1,benziodarone,Control,4 day,1,220.6
553,1,1,benziodarone,Control,4 day,3,240.5
553,1,2,benziodarone,Control,4 day,1,207.3
553,1,2,benziodarone,Control,4 day,3,229.8
553,1,3,benziodarone,Control,4 day,1,228.3
553,1,3,benziodarone,Control,4 day,3,242.2
553,1,4,benziodarone,Control,4 day,1,218.2
553,1,4,benziodarone,Control,4 day,3,232.5
553,1,5,benziodarone,Control,4 day,1,211.1
553,1,5,benziodarone,Control,4 day,3,222.8
553,2,1,benziodarone,Control,8 day,1,222.4
553,2,1,benziodarone,Control,8 day,3,235.1
553,2,1,benziodarone,Control,8 day,7,275.2
553,2,2,benziodarone,Control,8 day,1,220.2
553,2,2,benziodarone,Control,8 day,3,233.9
553,2,2,benziodarone,Control,8 day,7,264.8
553,2,3,benziodarone,Control,8 day,1,209.1
553,2,3,benziodarone,Control,8 day,3,221.2
553,2,3,benziodarone,Control,8 day,7,251.9
553,2,4,benziodarone,Control,8 day,1,219.9
553,2,4,benziodarone,Control,8 day,3,234.1
553,2,4,benziodarone,Control,8 day,7,264.5
553,2,5,benziodarone,Control,8 day,1,225.1
553,2,5,benziodarone,Control,8 day,3,239.3
553,2,5,benziodarone,Control,8 day,7,280.9
553,3,1,benziodarone,Control,15 day,1,216.2
553,3,1,benziodarone,Control,15 day,3,233.1
553,3,1,benziodarone,Control,15 day,7,270.5
553,3,1,benziodarone,Control,15 day,10,293.6
553,3,1,benziodarone,Control,15 day,14,319.7
553,3,2,benziodarone,Control,15 day,1,223.3
553,3,2,benziodarone,Control,15 day,3,242.1
553,3,2,benziodarone,Control,15 day,7,277.3
553,3,2,benziodarone,Control,15 day,10,303.6
553,3,2,benziodarone,Control,15 day,14,334.3
553,3,3,benziodarone,Control,15 day,1,216.3
553,3,3,benziodarone,Control,15 day,3,233.7
553,3,3,benziodarone,Control,15 day,7,269.9
553,3,3,benziodarone,Control,15 day,10,291.2
553,3,3,benziodarone,Control,15 day,14,326.1
553,3,4,benziodarone,Control,15 day,1,213.1
553,3,4,benziodarone,Control,15 day,3,229.4
553,3,4,benziodarone,Control,15 day,7,263.6
553,3,4,benziodarone,Control,15 day,10,282.8
553,3,4,benziodarone,Control,15 day,14,313.5
553,3,5,benziodarone,Control,15 day,1,226
553,3,5,benziodarone,Control,15 day,3,244.9
553,3,5,benziodarone,Control,15 day,7,290.1
553,3,5,benziodarone,Control,15 day,10,313.6
553,3,5,benziodarone,Control,15 day,14,354.8
553,4,1,benziodarone,Control,29 day,1,219.1
553,4,1,benziodarone,Control,29 day,3,232.8
553,4,1,benziodarone,Control,29 day,7,264.9
553,4,1,benziodarone,Control,29 day,10,291.7
553,4,1,benziodarone,Control,29 day,14,325.1
553,4,1,benziodarone,Control,29 day,17,348.9
553,4,1,benziodarone,Control,29 day,21,369.9
553,4,1,benziodarone,Control,29 day,24,390.1
553,4,1,benziodarone,Control,29 day,28,409.8
553,4,2,benziodarone,Control,29 day,1,215
553,4,2,benziodarone,Control,29 day,3,234.6
553,4,2,benziodarone,Control,29 day,7,269.5
553,4,2,benziodarone,Control,29 day,10,294.3
553,4,2,benziodarone,Control,29 day,14,335.2
553,4,2,benziodarone,Control,29 day,17,359.7
553,4,2,benziodarone,Control,29 day,21,390.2
553,4,2,benziodarone,Control,29 day,24,411.3
553,4,2,benziodarone,Control,29 day,28,438.6
553,4,3,benziodarone,Control,29 day,1,223.9
553,4,3,benziodarone,Control,29 day,3,239.8
553,4,3,benziodarone,Control,29 day,7,278.1
553,4,3,benziodarone,Control,29 day,10,295.5
553,4,3,benziodarone,Control,29 day,14,313.3
553,4,3,benziodarone,Control,29 day,17,330
553,4,3,benziodarone,Control,29 day,21,346.1
553,4,3,benziodarone,Control,29 day,24,361.3
553,4,3,benziodarone,Control,29 day,28,375.5
553,4,4,benziodarone,Control,29 day,1,218.8
553,4,4,benziodarone,Control,29 day,3,232.7
553,4,4,benziodarone,Control,29 day,7,257.3
553,4,4,benziodarone,Control,29 day,10,280.1
553,4,4,benziodarone,Control,29 day,14,304.1
553,4,4,benziodarone,Control,29 day,17,322.4
553,4,4,benziodarone,Control,29 day,21,345.6
553,4,4,benziodarone,Control,29 day,24,357.8
553,4,4,benziodarone,Control,29 day,28,368.1
553,4,5,benziodarone,Control,29 day,1,212.9
553,4,5,benziodarone,Control,29 day,3,230.1
553,4,5,benziodarone,Control,29 day,7,256.5
553,4,5,benziodarone,Control,29 day,10,273.4
553,4,5,benziodarone,Control,29 day,14,302.9
553,4,5,benziodarone,Control,29 day,17,314
553,4,5,benziodarone,Control,29 day,21,336.4
553,4,5,benziodarone,Control,29 day,24,352.3
553,4,5,benziodarone,Control,29 day,28,363.8
553,5,1,benziodarone,Low,4 day,1,223.3
553,5,1,benziodarone,Low,4 day,3,243.3
553,5,2,benziodarone,Low,4 day,1,217.5
553,5,2,benziodarone,Low,4 day,3,231.1
553,5,3,benziodarone,Low,4 day,1,207.5
553,5,3,benziodarone,Low,4 day,3,229.7
553,5,4,benziodarone,Low,4 day,1,223.8
553,5,4,benziodarone,Low,4 day,3,239.4
553,5,5,benziodarone,Low,4 day,1,218.8
553,5,5,benziodarone,Low,4 day,3,235.8
553,6,1,benziodarone,Low,8 day,1,214.1
553,6,1,benziodarone,Low,8 day,3,221.7
553,6,1,benziodarone,Low,8 day,7,243.4
553,6,2,benziodarone,Low,8 day,1,224.4
553,6,2,benziodarone,Low,8 day,3,242.5
553,6,2,benziodarone,Low,8 day,7,274.3
553,6,3,benziodarone,Low,8 day,1,216.1
553,6,3,benziodarone,Low,8 day,3,232.2
553,6,3,benziodarone,Low,8 day,7,268.8
553,6,4,benziodarone,Low,8 day,1,204.2
553,6,4,benziodarone,Low,8 day,3,220.7
553,6,4,benziodarone,Low,8 day,7,260.8
553,6,5,benziodarone,Low,8 day,1,226.5
553,6,5,benziodarone,Low,8 day,3,246.7
553,6,5,benziodarone,Low,8 day,7,285
553,7,1,benziodarone,Low,15 day,1,210.4
553,7,1,benziodarone,Low,15 day,3,225.9
553,7,1,benziodarone,Low,15 day,7,258.9
553,7,1,benziodarone,Low,15 day,10,282.8
553,7,1,benziodarone,Low,15 day,14,313.4
553,7,2,benziodarone,Low,15 day,1,211.8
553,7,2,benziodarone,Low,15 day,3,229.6
553,7,2,benziodarone,Low,15 day,7,256.5
553,7,2,benziodarone,Low,15 day,10,275.4
553,7,2,benziodarone,Low,15 day,14,296
553,7,3,benziodarone,Low,15 day,1,227.8
553,7,3,benziodarone,Low,15 day,3,247.9
553,7,3,benziodarone,Low,15 day,7,288.1
553,7,3,benziodarone,Low,15 day,10,309.7
553,7,3,benziodarone,Low,15 day,14,342.1
553,7,4,benziodarone,Low,15 day,1,221.1
553,7,4,benziodarone,Low,15 day,3,240.1
553,7,4,benziodarone,Low,15 day,7,278.1
553,7,4,benziodarone,Low,15 day,10,294.6
553,7,4,benziodarone,Low,15 day,14,318.2
553,7,5,benziodarone,Low,15 day,1,211.7
553,7,5,benziodarone,Low,15 day,3,232.7
553,7,5,benziodarone,Low,15 day,7,269
553,7,5,benziodarone,Low,15 day,10,296.5
553,7,5,benziodarone,Low,15 day,14,326.3
553,8,1,benziodarone,Low,29 day,1,220.5
553,8,1,benziodarone,Low,29 day,3,237.2
553,8,1,benziodarone,Low,29 day,7,265.9
553,8,1,benziodarone,Low,29 day,10,278.9
553,8,1,benziodarone,Low,29 day,14,299.5
553,8,1,benziodarone,Low,29 day,17,309.1
553,8,1,benziodarone,Low,29 day,21,325.1
553,8,1,benziodarone,Low,29 day,24,335.2
553,8,1,benziodarone,Low,29 day,28,349
553,8,2,benziodarone,Low,29 day,1,213.1
553,8,2,benziodarone,Low,29 day,3,228.8
553,8,2,benziodarone,Low,29 day,7,261.2
553,8,2,benziodarone,Low,29 day,10,277.6
553,8,2,benziodarone,Low,29 day,14,307.6
553,8,2,benziodarone,Low,29 day,17,327
553,8,2,benziodarone,Low,29 day,21,348.6
553,8,2,benziodarone,Low,29 day,24,364.3
553,8,2,benziodarone,Low,29 day,28,384.9
553,8,3,benziodarone,Low,29 day,1,208.9
553,8,3,benziodarone,Low,29 day,3,230.9
553,8,3,benziodarone,Low,29 day,7,269.1
553,8,3,benziodarone,Low,29 day,10,293
553,8,3,benziodarone,Low,29 day,14,324.3
553,8,3,benziodarone,Low,29 day,17,350.3
553,8,3,benziodarone,Low,29 day,21,374.1
553,8,3,benziodarone,Low,29 day,24,394.2
553,8,3,benziodarone,Low,29 day,28,411.1
553,8,4,benziodarone,Low,29 day,1,222
553,8,4,benziodarone,Low,29 day,3,241.1
553,8,4,benziodarone,Low,29 day,7,276
553,8,4,benziodarone,Low,29 day,10,298.5
553,8,4,benziodarone,Low,29 day,14,326.3
553,8,4,benziodarone,Low,29 day,17,347.2
553,8,4,benziodarone,Low,29 day,21,369.8
553,8,4,benziodarone,Low,29 day,24,386.4
553,8,4,benziodarone,Low,29 day,28,412
553,8,5,benziodarone,Low,29 day,1,218.6
553,8,5,benziodarone,Low,29 day,3,237.7
553,8,5,benziodarone,Low,29 day,7,273.5
553,8,5,benziodarone,Low,29 day,10,298.1
553,8,5,benziodarone,Low,29 day,14,335.7
553,8,5,benziodarone,Low,29 day,17,356.8
553,8,5,benziodarone,Low,29 day,21,387.5
553,8,5,benziodarone,Low,29 day,24,400.5
553,8,5,benziodarone,Low,29 day,28,417.2
553,9,1,benziodarone,Middle,4 day,1,212.8
553,9,1,benziodarone,Middle,4 day,3,232.3
553,9,2,benziodarone,Middle,4 day,1,231.3
553,9,2,benziodarone,Middle,4 day,3,251.9
553,9,3,benziodarone,Middle,4 day,1,218.2
553,9,3,benziodarone,Middle,4 day,3,236.2
553,9,4,benziodarone,Middle,4 day,1,211.3
553,9,4,benziodarone,Middle,4 day,3,230.5
553,9,5,benziodarone,Middle,4 day,1,223.7
553,9,5,benziodarone,Middle,4 day,3,241.5
553,10,1,benziodarone,Middle,8 day,1,217.4
553,10,1,benziodarone,Middle,8 day,3,234
553,10,1,benziodarone,Middle,8 day,7,254.7
553,10,2,benziodarone,Middle,8 day,1,211.7
553,10,2,benziodarone,Middle,8 day,3,228.1
553,10,2,benziodarone,Middle,8 day,7,258.1
553,10,3,benziodarone,Middle,8 day,1,226.6
553,10,3,benziodarone,Middle,8 day,3,244.1
553,10,3,benziodarone,Middle,8 day,7,277.4
553,10,4,benziodarone,Middle,8 day,1,219.6
553,10,4,benziodarone,Middle,8 day,3,242
553,10,4,benziodarone,Middle,8 day,7,280.2
553,10,5,benziodarone,Middle,8 day,1,211
553,10,5,benziodarone,Middle,8 day,3,227.5
553,10,5,benziodarone,Middle,8 day,7,263.5
553,11,1,benziodarone,Middle,15 day,1,219.9
553,11,1,benziodarone,Middle,15 day,3,237.9
553,11,1,benziodarone,Middle,15 day,7,263
553,11,1,benziodarone,Middle,15 day,10,279.5
553,11,1,benziodarone,Middle,15 day,14,296.2
553,11,2,benziodarone,Middle,15 day,1,214.9
553,11,2,benziodarone,Middle,15 day,3,233.8
553,11,2,benziodarone,Middle,15 day,7,266.8
553,11,2,benziodarone,Middle,15 day,10,292.7
553,11,2,benziodarone,Middle,15 day,14,321.5
553,11,3,benziodarone,Middle,15 day,1,211
553,11,3,benziodarone,Middle,15 day,3,230.4
553,11,3,benziodarone,Middle,15 day,7,261.4
553,11,3,benziodarone,Middle,15 day,10,277.5
553,11,3,benziodarone,Middle,15 day,14,300.4
553,11,4,benziodarone,Middle,15 day,1,224.5
553,11,4,benziodarone,Middle,15 day,3,238.4
553,11,4,benziodarone,Middle,15 day,7,276.9
553,11,4,benziodarone,Middle,15 day,10,300.9
553,11,4,benziodarone,Middle,15 day,14,336.5
553,11,5,benziodarone,Middle,15 day,1,223.6
553,11,5,benziodarone,Middle,15 day,3,242.4
553,11,5,benziodarone,Middle,15 day,7,278.6
553,11,5,benziodarone,Middle,15 day,10,298.8
553,11,5,benziodarone,Middle,15 day,14,326.3
553,12,1,benziodarone,Middle,29 day,1,212.2
553,12,1,benziodarone,Middle,29 day,3,227.8
553,12,1,benziodarone,Middle,29 day,7,264.4
553,12,1,benziodarone,Middle,29 day,10,284.1
553,12,1,benziodarone,Middle,29 day,14,308.8
553,12,1,benziodarone,Middle,29 day,17,327
553,12,1,benziodarone,Middle,29 day,21,347.2
553,12,1,benziodarone,Middle,29 day,24,360.2
553,12,1,benziodarone,Middle,29 day,28,377.1
553,12,2,benziodarone,Middle,29 day,1,222.5
553,12,2,benziodarone,Middle,29 day,3,236.7
553,12,2,benziodarone,Middle,29 day,7,271.5
553,12,2,benziodarone,Middle,29 day,10,292.1
553,12,2,benziodarone,Middle,29 day,14,324.3
553,12,2,benziodarone,Middle,29 day,17,353
553,12,2,benziodarone,Middle,29 day,21,377.2
553,12,2,benziodarone,Middle,29 day,24,399.8
553,12,2,benziodarone,Middle,29 day,28,419.7
553,12,3,benziodarone,Middle,29 day,1,215.6
553,12,3,benziodarone,Middle,29 day,3,236.3
553,12,3,benziodarone,Middle,29 day,7,273.3
553,12,3,benziodarone,Middle,29 day,10,295.3
553,12,3,benziodarone,Middle,29 day,14,332.1
553,12,3,benziodarone,Middle,29 day,17,351
553,12,3,benziodarone,Middle,29 day,21,383.9
553,12,3,benziodarone,Middle,29 day,24,404.3
553,12,3,benziodarone,Middle,29 day,28,427.9
553,12,4,benziodarone,Middle,29 day,1,211.2
553,12,4,benziodarone,Middle,29 day,3,229.7
553,12,4,benziodarone,Middle,29 day,7,258.8
553,12,4,benziodarone,Middle,29 day,10,273.5
553,12,4,benziodarone,Middle,29 day,14,293.7
553,12,4,benziodarone,Middle,29 day,17,310.1
553,12,4,benziodarone,Middle,29 day,21,334.9
553,12,4,benziodarone,Middle,29 day,24,342.8
553,12,4,benziodarone,Middle,29 day,28,366
553,12,5,benziodarone,Middle,29 day,1,225.3
553,12,5,benziodarone,Middle,29 day,3,247.8
553,12,5,benziodarone,Middle,29 day,7,285.7
553,12,5,benziodarone,Middle,29 day,10,312.1
553,12,5,benziodarone,Middle,29 day,14,341
553,12,5,benziodarone,Middle,29 day,17,364.5
553,12,5,benziodarone,Middle,29 day,21,392.2
553,12,5,benziodarone,Middle,29 day,24,420
553,12,5,benziodarone,Middle,29 day,28,440.3
553,13,1,benziodarone,High,4 day,1,220.2
553,13,1,benziodarone,High,4 day,3,229.6
553,13,2,benziodarone,High,4 day,1,208.9
553,13,2,benziodarone,High,4 day,3,220.3
553,13,3,benziodarone,High,4 day,1,221.7
553,13,3,benziodarone,High,4 day,3,236.6
553,13,4,benziodarone,High,4 day,1,215.7
553,13,4,benziodarone,High,4 day,3,230
553,13,5,benziodarone,High,4 day,1,211.2
553,13,5,benziodarone,High,4 day,3,223.7
553,14,1,benziodarone,High,8 day,1,220
553,14,1,benziodarone,High,8 day,3,230.2
553,14,1,benziodarone,High,8 day,7,261
553,14,2,benziodarone,High,8 day,1,223.8
553,14,2,benziodarone,High,8 day,3,230.6
553,14,2,benziodarone,High,8 day,7,264.2
553,14,3,benziodarone,High,8 day,1,211.8
553,14,3,benziodarone,High,8 day,3,227.6
553,14,3,benziodarone,High,8 day,7,267.6
553,14,4,benziodarone,High,8 day,1,227
553,14,4,benziodarone,High,8 day,3,235.9
553,14,4,benziodarone,High,8 day,7,280.9
553,14,5,benziodarone,High,8 day,1,218.5
553,14,5,benziodarone,High,8 day,3,236.5
553,14,5,benziodarone,High,8 day,7,280.5
553,15,1,benziodarone,High,15 day,1,208.7
553,15,1,benziodarone,High,15 day,3,217.4
553,15,1,benziodarone,High,15 day,7,249.9
553,15,1,benziodarone,High,15 day,10,274.8
553,15,1,benziodarone,High,15 day,14,297.5
553,15,2,benziodarone,High,15 day,1,224.8
553,15,2,benziodarone,High,15 day,3,236.4
